taxid,assembler
1246474,SOAPdenovo
1246475,SOAPdenovo
1246476,MIRA
1246477,MIRA
1246484,MIRA
1246485,SOAPdenovo
1246623,N/A
1246626,N/A
1246628,Velvet
1246634,N/A
1246637,N/A
1246644,SOAPdenovo
1246955,N/A
1246994,CLC
1246994,DNAstar
1246995,N/A
1246,GS
1246,N/A
1246,SPAdes
1247024,SOAPdenovo
1247024,SSPASE
1247402,Velvet
1247411,allpaths
1247514,SOAPdenovo
1247644,HGap
1247645,HGap
1247646,HGap
1247647,HGap
1247648,HGap
1247649,N/A
1247713,MIRA
1247713,Velvet
1247714,a5
1247725,CLCbio
1247726,N/A
1247727,Newbler
1247728,Newbler
1247729,Newbler
1247730,Velvet
1247731,Velvet
1247732,Velvet
1247734,Velvet
1247735,Velvet
1247736,Velvet
1247737,Velvet
1247738,Velvet
1247740,Velvet
1247741,Velvet
1247742,Velvet
1247744,Velvet
1247747,Velvet
1247867,N/A
1247872,CLC
1247963,Newbler
1247,CLC
1247,MIRA
1247,Ray
1247,spades
1248232,Newbler
1248399,Velvet
1248400,Velvet
1248401,Velvet
1248402,Velvet
1248403,Velvet
1248404,Velvet
1248412,Velvet
1248414,Velvet
1248417,Newbler
1248417,Velvet
1248417,parallel
1248420,Newbler
1248436,AMOScmp
1248436,Velvet
1248438,CLC
1248724,Edena
1248725,N/A
1248726,N/A
1248727,N/A
1248732,Newbler
1248760,Velvet
1248823,N/A
1248902,N/A
1248903,N/A
1248915,N/A
1248916,Velvet
1248917,Velvet
1249101,SPAdes
1249468,N/A
1249468,Newbler
1249469,AllPaths
1249469,Newbler
1249469,Velvet
1249469,phredPhrap
1249470,AllPaths
1249470,Newbler
1249470,Velvet
1249470,phredPhrap
1249471,N/A
1249472,N/A
1249473,N/A
1249474,N/A
1249475,N/A
1249477,N/A
1249481,a5
1249483,Celera
1249484,Celera
1249525,Newbler
1249526,N/A
1249531,N/A
1249552,N/A
1249613,SOAPdenovo
1249615,N/A
1249621,CLC
1249627,Velvet
1249634,N/A
1249650,N/A
1249651,N/A
1249652,N/A
1249653,N/A
1249654,N/A
1249655,N/A
1249656,N/A
1249658,N/A
1249659,N/A
1249660,N/A
1249661,N/A
1249662,N/A
1249663,N/A
1249664,N/A
1249665,N/A
1249666,AllPaths
1249666,Newbler
1249666,Velvet
1249666,hgap
1249666,phredPhrap
1249667,N/A
1249668,N/A
1249972,Unknown
1249975,Unknown
1249997,HGAP
1249999,Unknown
1250004,Unknown
1250005,Newbler
1250006,HGAP
1250232,Unknown
1250278,Unknown
1250339,N/A
1250539,N/A
1250998,Edena
1254334,MIRA
1254334,Spades
1254432,N/A
1254439,N/A
1254,CLC
1254,GS
1254,MIRA
1254,N/A
1254,SOAPdenovo
1255043,N/A
1255277,newbler
1255278,newbler
1255303,N/A
1255304,N/A
1255305,N/A
1255306,N/A
1255307,N/A
1255308,N/A
1255309,N/A
1255359,Newbler
1255374,Newbler
1255570,N/A
1255578,N/A
1255603,N/A
1255609,N/A
1255613,N/A
1255619,N/A
1255656,N/A
1255698,N/A
125593,AllPaths
125593,Atlas
1255,N/A
1255,Newbler
1255,SOAPdenovo
1255,Spades
1256195,CLC
1256196,CLC
1256197,CLC
1256198,CLC
1256199,CLC
1256200,CLC
1256202,CLC
1256203,CLC
1256204,CLC
1256205,CLC
1256209,CLC
1256210,CLC
1256211,CLC
1256212,CLC
1256213,CLC
1256214,CLC
1256216,CLC
1256218,CLC
1256219,CLC
1256220,CLC
1256221,CLC
1256222,CLC
1256223,CLC
1256224,CLC
1256225,CLC
1256226,CLC
1256229,CLC
1256230,CLC
1256908,Velvet
1256987,SPAdes
1256988,SPAdes
1256989,SPAdes
1256990,SPAdes
1256991,SPAdes
1256992,SPAdes
1256993,Newbler
1256995,SPAdes
1256996,SPAdes
1257021,N/A
1257025,Celera
1257037,Maq
1257037,Phrap
1257037,SOAPdenovo
1257038,Maq
1257038,Phrap
1257038,SOAPdenovo
1257039,Maq
1257039,Phrap
1257039,SOAPdenovo
1257040,Maq
1257040,Phrap
1257040,SOAPdenovo
1257041,Maq
1257041,Phrap
1257041,SOAPdenovo
1257042,Maq
1257042,Phrap
1257042,SOAPdenovo
1257043,allpaths
1257078,SOAPdenovo
1257079,BWA
1257079,GATK
1257079,OSLAY
1257079,SSPACE
1257079,Velvet
1257080,CLC
1257080,GS
1258564,CLC
1258567,SOAPdenovo
1258574,N/A
1258575,N/A
1258580,SOAPdenovo
1258582,Velvet
1258583,Minimus
1258583,Newbler
1258583,Velvet
1259795,ALLPATHS
1259797,Unknown
1259798,Unknown
1259800,Unknown
1259801,Unknown
1259802,N/A
1259803,Unknown
1259804,Unknown
1259806,Unknown
1259812,MIRA
1259823,SOAPdenovo
1259825,Velvet
1259844,N/A
1260129,Newbler
1260132,Newbler
1260222,N/A
1260223,N/A
1260251,N/A
1260277,SOAPdenovo
1260282,SOAPdenovo
1260355,Velvet
1260356,Velvet
1260357,Velvet
1260359,Velvet
1260360,Velvet
1260361,Velvet
1260362,Velvet
1260363,Velvet
1260364,Velvet
1260365,Velvet
1260366,Velvet
1260624,Newbler
1260626,Newbler
1260918,Spades
1260963,N/A
1260,Velvet
1261032,Velvet
1261057,Velvet
1261058,Velvet
1261059,Velvet
1261060,Velvet
1261061,Velvet
1261062,Velvet
1261063,Velvet
1261064,Velvet
1261065,Velvet
1261066,Velvet
1261067,Velvet
1261068,Velvet
1261069,Velvet
1261070,Velvet
1261071,Velvet
1261072,Velvet
1261125,Minimus2
1261125,Newbler
1261125,SOAPdenovo
1261126,N/A
1261127,N/A
1261128,Ray
1261129,A5
1261129,N/A
1261130,Velvet
1261131,N/A
1261555,N/A
1261556,N/A
1261557,N/A
1261617,ALLPATHS
1261617,Velvet
1261621,ALLPATHS
1261621,Velvet
1261622,ALLPATHS
1261622,Velvet
1261630,N/A
1261634,MIRA
1261635,MIRA
1261636,MIRA
1261637,MIRA
1261640,MIRA
1261658,HGAP
1261,N/A
1261,Velvet
1262136,Newbler
1262350,Newbler
1262449,N/A
1262449,SMRTanalysis
1262449,SOAPdenovo
1262452,N/A
1262454,Newbler
1262456,N/A
1262462,N/A
1262463,N/A
1262464,N/A
1262465,N/A
1262466,N/A
1262467,N/A
1262469,Velvet
1262470,N/A
1262525,in-house
1262526,in-house
1262529,in-house
1262585,Geneious
1262650,Velvet
1262652,Celera
1262654,Celera
1262664,N/A
1262666,Velvet
1262673,N/A
1263406,N/A
1263410,Celera
1263550,GS
1263550,N/A
1263550,Newbler
1263625,SPAdes
1263756,N/A
1263757,N/A
1263758,N/A
1263760,N/A
1263761,N/A
1263762,N/A
1263763,N/A
1263829,N/A
1263831,N/A
1263832,N/A
1263833,SOAPdenovo
1263835,N/A
1263836,Newbler
1263856,Velvet
1263864,SOAPdenovo
1263865,Ray
1263867,Newbler
1263868,Newbler
1263870,Newbler
1263871,CLC
1264554,ABySS
1264554,CLC
1264675,Newbler
1264,N/A
1265302,Newbler
1265309,N/A
1265310,N/A
1265310,SPAdes
1265311,SPAdes
1265312,CLC
1265313,Consed
1265313,Velvet
1265350,N/A
1265481,N/A
1265484,Unknown
1265486,N/A
1265489,N/A
1265490,Unknown
1265492,ALLPATHS
1265492,Velvet
1265494,ALLPATHS
1265494,Velvet
1265495,ALLPATHS
1265495,Velvet
1265497,ALLPATHS
1265497,Velvet
1265502,ALLPATHS
1265502,Velvet
1265503,ALLPATHS
1265503,Velvet
1265504,ALLPATHS
1265504,Velvet
1265505,ALLPATHS
1265505,Velvet
1265507,ALLPATHS
1265601,N/A
1265611,N/A
1265612,N/A
1265613,N/A
1265614,N/A
1265615,N/A
1265616,N/A
1265617,N/A
1265618,N/A
1265619,N/A
1265620,N/A
1265621,N/A
1265622,N/A
1265623,N/A
1265624,N/A
1265625,N/A
1265626,N/A
1265627,N/A
1265628,N/A
1265629,N/A
1265630,N/A
1265631,N/A
1265632,N/A
1265633,N/A
1265634,N/A
1265635,N/A
1265636,N/A
1265637,N/A
1265638,N/A
1265639,N/A
1265640,N/A
1265641,N/A
1265642,N/A
1265643,N/A
1265644,N/A
1265645,N/A
1265646,N/A
1265647,N/A
1265648,N/A
1265649,N/A
1265650,N/A
1265651,N/A
1265652,N/A
1265653,N/A
1265654,N/A
1265655,N/A
1265656,N/A
1265657,N/A
1265658,N/A
1265659,N/A
1265660,N/A
1265661,N/A
1265662,N/A
1265663,N/A
1265664,N/A
1265665,N/A
1265666,N/A
1265667,N/A
1265668,N/A
1265669,N/A
1265670,N/A
1265671,N/A
1265672,N/A
1265673,N/A
1265674,N/A
1265675,N/A
1265676,N/A
1265677,N/A
1265678,N/A
1265679,N/A
1265680,N/A
1265681,N/A
1265682,N/A
1265738,Newbler
1265739,Newbler
1265756,ALLPATHS
1265757,ALLPATHS
1265816,MIRA
1265817,MIRA
1265818,MIRA
1265819,MIRA
1265820,MIRA
1265822,MIRA
1265827,MIRA
1265845,MIRA
1265846,MIRA
1265861,MIRA
1265868,GS
1265,N/A
1266069,N/A
1266070,N/A
1266367,SOAPdenovo
1266370,N/A
1266446,in-house
1266716,SOAP
1266717,Geneious
1266717,SeqMan
1266729,N/A
1266738,N/A
1266739,GS
126673,Spades
1266765,Newbler
1266844,N/A
1266845,N/A
1266850,Unknown
1266902,GS
1266908,ALLPATHS
1266908,Velvet
1266909,ALLPATHS
1266909,Velvet
1266911,ALLPATHS
1266911,Velvet
1266912,ALLPATHS
1266912,Velvet
1266913,ALLPATHS
1266913,Velvet
1266914,ALLPATHS
1266914,Velvet
1266923,ALLPATHS
1266923,N/A
1266923,Velvet
1266925,N/A
1266996,Unknown
1266997,Unknown
1266998,Unknown
1266999,Unknown
1267000,ALLPATHS
1267000,N/A
1267000,Velvet
1267001,ALLPATHS
1267001,N/A
1267001,Velvet
1267002,Unknown
1267003,ALLPATHS
1267003,SOAPdenovo
1267003,Velvet
1267004,ALLPATHS
1267004,Velvet
1267005,ALLPATHS
1267005,Velvet
1267006,Unknown
1267021,N/A
1267211,Celera
1267355,allpaths
1267356,allpaths
1267357,allpaths
1267358,allpaths
1267359,allpaths
1267360,allpaths
1267361,allpaths
1267362,allpaths
1267363,allpaths
1267364,allpaths
126738,N/A
126740,N/A
1267512,Velvet
1267533,ALLPATHS
1267533,Velvet
1267534,ALLPATHS
1267534,Velvet
1267535,ALLPATHS
1267535,Velvet
1267544,SOAPdenovo
1267545,SOAPdenovo
1267547,de
1267562,N/A
1267577,N/A
1267580,SSPACE
1267580,WGS
1267600,SOAPdenovo
1267753,N/A
1267754,N/A
1267766,N/A
1267768,ABySS
1267897,CLCBio
1267973,Velvet
1267981,Velvet
1267,N/A
1267,Platanus
1268061,Newbler
1268068,CLC
1268072,N/A
1268074,CLC
1268075,CLC
1268076,CLC
1268077,CLC
1268078,CLC
1268079,CLC
1268080,CLC
1268236,AMOS
1268236,Newbler
1268236,Velvet
1268237,AMOS
1268237,N/A
1268237,Newbler
1268237,Velvet
1268238,N/A
1268240,MIRA
1268241,N/A
1268285,MIRA
1268303,N/A
1268622,Velvet
1268635,N/A
1268668,CLC
1268837,Celera
1268883,Newbler
1268975,Velvet
1268976,Velvet
1268977,Velvet
1268978,Velvet
1268979,Velvet
1268980,Velvet
1268981,Velvet
1268982,Velvet
1268983,Velvet
1268984,Velvet
1268985,Velvet
1268986,Velvet
1268987,Velvet
1268988,Velvet
1268989,Velvet
1268990,Velvet
1268991,Velvet
1268992,Velvet
1268993,Velvet
1268994,Velvet
1268995,Velvet
1268996,Velvet
1268997,Velvet
1268998,Velvet
1268999,Velvet
1269000,Velvet
1269001,Velvet
1269002,Velvet
1269003,Velvet
1269004,Velvet
1269005,Velvet
1269006,Velvet
1269007,Velvet
1269008,Velvet
1269009,Velvet
1269010,Velvet
1269275,Newbler
1269760,Newbler
1269813,ALLPATHS
1269941,Geneious
1269942,MIRA
1269943,Geneious
1270193,NextGene
1270196,NextGene
1270,ABYSS
1270,CLC
1270,N/A
1270,SPAdes
1270,Velvet
1271533,Velvet
1271752,N/A
1271862,N/A
1271863,N/A
1271864,N/A
1272951,CLC
1272954,CLC
1272,N/A
1273103,MIRA
1273125,Newbler
1273127,Newbler
1273132,N/A
1273133,N/A
1273135,CLC
1273173,N/A
1273266,N/A
1273268,Newbler
1273269,Newbler
1273270,Newbler
1273272,Newbler
1273274,Newbler
1273276,Newbler
1273279,Newbler
1273538,ABySS
1273539,GS
1273540,AllPaths
1273540,Newbler
1273540,Velvet
1273540,phredPhrap
1273686,Velvet
1273687,N/A
1273,N/A
1274374,N/A
1274399,ABySS
1274400,ABySS
1274402,CLC
1274403,Newbler
1274431,GS
1274431,sspace
1274524,CLC
1274631,N/A
1274722,Velvet
1274814,N/A
1274985,Newbler
1274,A5-MiSeq
1274,N/A
1275966,NextGENe
1275967,NextGENe
1275968,NextGENe
1275969,NextGENe
1275970,NextGENe
1275971,NextGENe
1275974,SOAPdenovo
1275975,SOAPdenovo
1275976,SOAPdenovo
1275977,SOAPdenovo
1276220,N/A
1276221,N/A
1276227,N/A
1276229,N/A
1276246,N/A
1276257,N/A
1276258,N/A
1276282,N/A
1276647,N/A
1276648,N/A
1276649,N/A
1276652,CLC
1276653,CLC
1276755,Unknown
1276756,Unknown
1276919,Velvet
1276920,GS
1276,ABYSS
1277257,N/A
1277350,N/A
1277602,ABySS
1277602,Cisa
1277602,Edena
1277602,Phrep
1278070,Velvet
1278071,Velvet
1278072,Velvet
1278073,N/A
1278074,Velvet
1278075,Velvet
1278076,SOAPdenovo
1278077,Velvet
1278078,Velvet
1278298,Unknown
1278299,Unknown
1278302,Unknown
1278304,Unknown
1278306,ALLPATHS
1278306,Velvet
1278307,ALLPATHS
1278307,Velvet
1278308,ALLPATHS
1278308,Velvet
1278309,ALLPATHS
1278309,Velvet
1278311,Unknown
1278312,Unknown
1278819,SPAdes
1278971,SOAPdenovo
1279005,allpaths
1279007,N/A
1279008,N/A
1279009,GS
1279010,CLCbio
1279011,CLCBio
1279012,CLCbio
1279015,ALLPATHS
1279015,Velvet
1279016,ALLPATHS
1279016,Velvet
1279017,ALLPATHS
1279017,Velvet
1279018,ALLPATHS
1279018,Velvet
1279019,ALLPATHS
1279019,Velvet
1279029,N/A
1279030,N/A
1279031,vpAllpaths
1279032,N/A
1279038,ALLPATHS
1279038,Velvet
1279039,SOAPdenovo
1279040,CLCBio
127906,SPAdes
127906,Velvet
1279365,N/A
1279460,N/A
1279999,Velvet
1280000,Velvet
1280001,Velvet
1280002,Velvet
1280004,Velvet
1280380,N/A
1280390,N/A
1280514,Mira
1280663,Unknown
1280664,Unknown
1280665,Unknown
1280666,Unknown
1280667,Unknown
1280668,Unknown
1280670,Unknown
1280671,Unknown
1280672,Unknown
1280673,Unknown
1280674,Unknown
1280675,Unknown
1280676,Unknown
1280678,Unknown
1280679,Unknown
1280680,Unknown
1280681,Unknown
1280682,Unknown
1280683,Unknown
1280684,Unknown
1280685,Unknown
1280686,Unknown
1280687,Unknown
1280688,Unknown
1280689,Unknown
1280690,Unknown
1280691,Unknown
1280692,Unknown
1280693,Unknown
1280694,Unknown
1280695,Unknown
1280696,Unknown
1280697,Unknown
1280698,Unknown
1280699,Unknown
1280700,Unknown
1280701,Unknown
1280702,Unknown
1280703,Unknown
1280704,Unknown
1280705,Unknown
1280706,Unknown
1280936,Velvet
1280937,N/A
1280938,N/A
1280940,N/A
1280941,SOAPdenovo
1280944,SOAPdenovo
1280946,SOAPdenovo
1280947,SOAPdenovo
1280948,SOAPdenovo
1280949,SOAPdenovo
1280950,SOAPdenovo
1280951,SOAPdenovo
1280952,SOAPdenovo
1280953,SOAPdenovo
1280954,SOAPdenovo
1280956,allpaths
1280957,allpaths
1280958,allpaths
1280959,allpaths
1280960,allpaths
1280961,allpaths
1280962,allpaths
1280963,allpaths
1280964,allpaths
1280965,allpaths
1280966,allpaths
1280967,allpaths
1280968,allpaths
1280969,allpaths
1280970,allpaths
1280971,allpaths
1280972,allpaths
1280973,allpaths
1280974,allpaths
1280975,allpaths
1280976,allpaths
1280977,allpaths
1280978,allpaths
1280979,allpaths
1280980,allpaths
1280981,allpaths
1280982,allpaths
1280983,allpaths
1280984,allpaths
1280985,allpaths
1280986,allpaths
1280987,allpaths
1280988,allpaths
1280989,allpaths
1280990,allpaths
1280991,allpaths
1280992,allpaths
1280993,allpaths
1280994,allpaths
1280995,allpaths
1280996,allpaths
1280997,allpaths
1280998,allpaths
1280999,allpaths
1280,A5
1280,A5_Miseq
1280,ABYSS
1280,ABySS
1280,AllPaths
1280,CLC
1280,CLCbio
1280,Celera
1280,GS
1280,Geneious
1280,HGAP3
1280,HGAP
1280,MIRA
1280,N/A
1280,Newbler
1280,SOAPdenovo-63mer
1280,SOAPdenovo2-63mer
1280,SOAPdenovo
1280,SPADES
1280,SPAdes
1280,Spades
1280,Velvet
1280,hgap
1280,phredPhrap
1281000,allpaths
1281002,allpaths
1281003,allpaths
1281004,allpaths
1281005,allpaths
1281006,allpaths
1281007,allpaths
1281008,allpaths
1281009,allpaths
1281010,allpaths
1281011,allpaths
1281012,allpaths
1281013,allpaths
1281014,allpaths
1281015,allpaths
1281016,allpaths
1281017,allpaths
1281018,allpaths
1281019,allpaths
1281020,allpaths
1281021,allpaths
1281022,allpaths
1281023,allpaths
1281024,allpaths
1281025,allpaths
1281026,allpaths
1281027,allpaths
1281028,allpaths
1281029,allpaths
1281031,allpaths
1281032,allpaths
1281034,allpaths
1281036,allpaths
1281038,allpaths
1281039,allpaths
1281040,allpaths
1281042,allpaths
1281043,allpaths
1281044,allpaths
1281045,allpaths
1281046,allpaths
1281047,allpaths
1281048,allpaths
1281049,allpaths
1281050,allpaths
1281051,allpaths
1281052,allpaths
1281053,allpaths
1281054,allpaths
1281055,allpaths
1281056,allpaths
1281057,allpaths
1281058,allpaths
1281059,allpaths
1281060,allpaths
1281061,allpaths
1281062,allpaths
1281063,allpaths
1281064,allpaths
1281065,allpaths
1281066,allpaths
1281067,allpaths
1281068,allpaths
1281069,allpaths
1281070,allpaths
1281071,allpaths
1281072,allpaths
1281073,allpaths
1281074,allpaths
1281075,allpaths
1281076,allpaths
1281077,allpaths
1281078,allpaths
1281079,allpaths
1281080,allpaths
1281081,allpaths
1281082,allpaths
1281083,allpaths
1281084,allpaths
1281085,allpaths
1281086,allpaths
1281087,allpaths
1281088,allpaths
1281089,allpaths
1281090,allpaths
1281091,allpaths
1281092,allpaths
1281093,allpaths
1281094,allpaths
1281095,allpaths
1281096,allpaths
1281097,allpaths
1281098,allpaths
1281099,allpaths
1281100,allpaths
1281101,allpaths
1281102,allpaths
1281103,allpaths
1281104,allpaths
1281105,allpaths
1281106,allpaths
1281107,allpaths
1281108,allpaths
1281109,allpaths
1281110,allpaths
1281111,allpaths
1281112,allpaths
1281113,allpaths
1281114,allpaths
1281115,allpaths
1281116,allpaths
1281117,allpaths
1281118,allpaths
1281119,allpaths
1281120,allpaths
1281121,allpaths
1281122,allpaths
1281123,allpaths
1281124,allpaths
1281125,allpaths
1281126,allpaths
1281127,allpaths
1281128,allpaths
1281129,allpaths
1281130,allpaths
1281131,allpaths
1281132,allpaths
1281133,allpaths
1281134,allpaths
1281135,allpaths
1281136,allpaths
1281137,allpaths
1281138,allpaths
1281139,allpaths
1281140,allpaths
1281141,allpaths
1281142,allpaths
1281143,allpaths
1281144,allpaths
1281145,allpaths
1281146,allpaths
1281147,allpaths
1281148,allpaths
1281149,allpaths
1281150,allpaths
1281151,allpaths
1281152,allpaths
1281153,allpaths
1281154,allpaths
1281155,allpaths
1281156,allpaths
1281157,allpaths
1281158,allpaths
1281159,allpaths
1281160,allpaths
1281161,allpaths
1281162,allpaths
1281163,allpaths
1281164,allpaths
1281165,allpaths
1281166,allpaths
1281167,allpaths
1281168,allpaths
1281169,allpaths
1281170,allpaths
1281171,allpaths
1281172,allpaths
1281173,allpaths
1281174,allpaths
1281175,allpaths
1281176,allpaths
1281177,allpaths
1281178,allpaths
1281179,allpaths
1281180,allpaths
1281181,allpaths
1281182,allpaths
1281183,allpaths
1281184,allpaths
1281185,allpaths
1281186,allpaths
1281187,allpaths
1281188,allpaths
1281189,allpaths
1281190,allpaths
1281191,allpaths
1281192,allpaths
1281193,allpaths
1281194,allpaths
1281195,allpaths
1281196,allpaths
1281197,allpaths
1281198,allpaths
1281199,allpaths
1281200,allpaths
1281201,allpaths
1281202,allpaths
1281203,allpaths
1281204,allpaths
1281205,allpaths
1281206,allpaths
1281207,allpaths
1281208,allpaths
1281209,allpaths
1281210,allpaths
1281211,allpaths
1281212,allpaths
1281213,allpaths
1281214,allpaths
1281215,allpaths
1281216,allpaths
1281217,allpaths
1281218,allpaths
1281219,allpaths
1281220,allpaths
1281221,allpaths
1281222,allpaths
1281223,allpaths
1281224,allpaths
1281225,allpaths
1281226,allpaths
1281227,allpaths
1281228,allpaths
1281230,allpaths
1281231,allpaths
1281232,allpaths
1281233,allpaths
1281234,allpaths
1281235,allpaths
1281236,allpaths
1281237,allpaths
1281238,allpaths
1281239,allpaths
1281240,allpaths
1281241,allpaths
1281242,allpaths
1281243,allpaths
1281244,allpaths
1281245,allpaths
1281246,allpaths
1281247,allpaths
1281248,allpaths
1281249,allpaths
1281250,allpaths
1281251,allpaths
1281252,allpaths
1281253,allpaths
1281254,allpaths
1281255,allpaths
1281256,allpaths
1281257,allpaths
1281258,allpaths
1281259,allpaths
1281260,allpaths
1281261,allpaths
1281262,allpaths
1281263,allpaths
1281264,allpaths
1281265,allpaths
1281266,allpaths
1281267,allpaths
1281268,allpaths
1281269,allpaths
1281270,allpaths
1281271,allpaths
1281272,allpaths
1281273,allpaths
1281274,allpaths
1281275,allpaths
1281276,allpaths
1281277,allpaths
1281278,allpaths
1281279,allpaths
1281282,SOAPdenovo
1281282,Velvet
1281283,SOAPdenovo
1281283,Velvet
1281284,SOAPdenovo
1281284,Velvet
1281747,Velvet
1281778,SOAPdenovo
1281779,Velvet
1281781,N/A
1281885,N/A
1281,N/A
1281,SPAdes
1282356,N/A
1282357,N/A
1282358,N/A
1282360,Newbler
1282361,Newbler
1282362,Newbler
1282363,Newbler
1282664,Edena
1282665,Edena
1282876,GS
1282880,Velvet
1282887,Unknown
1282,ABYSS
1282,CLC
1282,CLCbio
1282,Celera
1282,HGAP
1282,N/A
1282,Newbler
1282,SOAPdenovo
1282,SPAdes
1283278,Velvet
1283278,ohnogaps!
1283279,A5
1283280,Celera
1283282,Unknown
1283283,ALLPATHS
1283283,Velvet
1283284,ALLPATHS
1283285,Unknown
1283286,Unknown
1283287,ALLPATHS
1283287,Velvet
1283288,N/A
1283289,Unknown
1283291,N/A
1283291,Unknown
1283292,Unknown
1283293,Unknown
1283299,ALLPATHS
1283299,Velvet
1283300,ALLPATHS
1283300,Velvet
1283301,Celera
1283312,N/A
1283330,N/A
1283331,N/A
1283,A5
1283,ABYSS
1283,ABySS
1283,CLC
1283,HGAP3
1283,N/A
1283,Newbler
1283,PacBio
1283,SOAPdenovo
1283,SPAdes
128403,SOAPdenovo
1284223,CLC
1284240,SOAPdenovo
1284352,SOAPdenovo
1284392,Velvet
1284393,Velvet
1284404,Velvet
1284629,N/A
1284663,N/A
1284664,SOAPdenovo
1284679,SPAdes
1284680,SPAdes
1284686,Celera
1284702,SPADES
1284708,Newbler
1284775,Newbler
1284787,Newbler
1284788,Newbler
1284789,Newbler
1284790,HGAP
1284790,Newbler
1284791,Newbler
1284792,Newbler
1284793,Newbler
1284794,Newbler
1284795,Newbler
1284796,Newbler
1284797,Newbler
1284798,N/A
1284799,Newbler
1284800,Newbler
1284801,Newbler
1284802,N/A
1284803,Newbler
1284804,N/A
1284805,Newbler
1284806,Newbler
1284807,Newbler
1284808,Newbler
1284809,Newbler
1284810,Newbler
1284811,Newbler
1284812,Newbler
1284813,Newbler
1284814,HGAP
1284814,Newbler
1284815,Newbler
1284816,Newbler
1284817,Newbler
1284818,Newbler
1284819,HGAP
1284819,Newbler
1284820,Newbler
1284821,Newbler
1284822,Newbler
1284823,Newbler
1284824,Newbler
1284825,Newbler
1284826,Newbler
1284827,HGAP
1284827,Newbler
1284828,Newbler
1284829,Newbler
1284830,Newbler
1284831,Newbler
1284832,Newbler
1284833,Newbler
1284834,Newbler
1284,N/A
1285191,newbler
1285242,SPAdes
1285581,GS
1285582,CLC
1285583,N/A
1285584,CLC
1285585,MIRA
1285586,CLC
1285,N/A
1286084,N/A
1286085,N/A
1286086,N/A
1286087,N/A
1286088,N/A
1286089,N/A
1286093,Ray
1286094,Celera
1286106,MIRA
1286151,N/A
1286170,N/A
1286171,N/A
1286330,Velvet
1286331,Velvet
1286332,AMOScmp
1286332,Velvet
1286340,Velvet
1286341,Velvet
1286342,Velvet
1286343,MIRA
1286343,Velvet
1286344,Velvet
1286345,Velvet
1286346,Velvet
1286348,Velvet
1286350,MIRA
1286350,Velvet
1286351,Velvet
1286352,Velvet
1286353,Velvet
1286354,Velvet
1286363,ALLPATHS
1286363,Velvet
1286364,Unknown
1286365,Unknown
1286373,Unknown
1286374,ALLPATHS
1286374,IDBA-UD
1286375,ALLPATHS
1286375,IDBA-UD
1286376,ALLPATHS
1286376,IDBA-UD
1286404,N/A
1286528,N/A
1286630,SOAPdenovo
1286631,GS
1286632,CLC
1286635,Mira
1286640,N/A
1286820,Unknown
1286821,Allpaths
1286821,N/A
1286821,Velvet
1286822,ALLPATHS
1286822,N/A
1286822,Velvet
1286877,Velvet
1286,N/A
1286,SOAPdenovo
1286,Velvet
1287055,CLC
1287055,DNASTAR
1287061,Velvet
1287062,Velvet
1287063,Velvet
1287064,Velvet
1287065,Velvet
1287066,N/A
1287074,A5
1287085,A5
1287086,A5
1287089,A5
1287094,A5
