taxid,assembler
1157708,Velvet
11577,unknown
115783,unknown
1157943,Allpaths
1157944,Allpaths
1157944,Velvet
1157946,Newbler
1157947,unknown
1157948,unknown
1157949,Newbler
1157951,unknown
1157986,SOAPdenovo
1158050,Allpaths
1158050,Velvet
1158056,Velvet
115808,unknown
1158135,CLCBio
1158144,Allpaths
1158144,Velvet
1158146,Allpaths
1158146,Velvet
1158148,Allpaths
1158148,Velvet
1158149,Allpaths
1158149,Velvet
1158150,Allpaths
1158150,Velvet
1158151,Allpaths
1158151,Velvet
1158152,Allpaths
1158152,Velvet
1158153,Allpaths
1158153,Velvet
1158154,Allpaths
1158154,Velvet
1158155,Allpaths
1158155,Velvet
1158156,Allpaths
1158156,Velvet
1158157,Allpaths
1158157,Velvet
1158158,Allpaths
1158158,Velvet
1158159,Allpaths
1158159,Velvet
1158160,Allpaths
1158160,Velvet
1158162,Allpaths
1158162,Velvet
1158163,Allpaths
1158163,Velvet
1158165,Allpaths
1158165,Velvet
1158167,Allpaths
1158167,Velvet
1158168,Allpaths
1158168,Velvet
1158169,Allpaths
1158169,Velvet
1158170,Allpaths
1158170,Velvet
1158172,Allpaths
1158172,Velvet
1158173,Unknown
1158174,Allpaths
1158174,Velvet
1158176,Allpaths
1158176,Velvet
1158177,Allpaths
1158177,Velvet
1158178,Allpaths
1158178,Velvet
1158179,Allpaths
1158179,Velvet
1158181,Allpaths
1158181,Velvet
1158182,Allpaths
1158182,Velvet
1158183,Allpaths
1158183,Velvet
1158184,Allpaths
1158184,Velvet
1158291,Allpaths
1158291,Velvet
1158292,Unknown
1158293,Allpaths
1158294,Unknown
11582,unknown
1158318,Unknown
1158338,HGAP
1158345,HGAP
1158459,unknown
1158461,Allpaths
1158462,Allpaths
1158463,Allpaths
1158464,Allpaths
1158465,Allpaths
1158466,Allpaths
1158467,Allpaths
1158468,Allpaths
1158469,Allpaths
1158470,Allpaths
1158471,Allpaths
1158472,Allpaths
1158473,Allpaths
1158474,Allpaths
1158475,Allpaths
1158476,Allpaths
1158477,Allpaths
1158478,Allpaths
1158479,Allpaths
1158480,Allpaths
1158481,Allpaths
1158482,Allpaths
1158483,Allpaths
1158484,Allpaths
1158485,Allpaths
1158486,Allpaths
1158487,Allpaths
1158488,Allpaths
1158489,Allpaths
1158490,Allpaths
1158491,Allpaths
1158492,Allpaths
1158493,Allpaths
1158494,Allpaths
1158495,Allpaths
1158496,Allpaths
1158497,Allpaths
1158498,Allpaths
1158499,Allpaths
1158500,Allpaths
1158501,Allpaths
1158502,Allpaths
1158503,Allpaths
1158504,Allpaths
1158505,Allpaths
1158506,Allpaths
1158507,Allpaths
1158508,Allpaths
1158509,Allpaths
1158510,Allpaths
1158511,Allpaths
1158512,Allpaths
1158513,Allpaths
1158514,Allpaths
1158515,Allpaths
1158516,Allpaths
1158517,Allpaths
1158518,Allpaths
1158520,Allpaths
1158521,Allpaths
1158522,Allpaths
1158523,Allpaths
1158524,Allpaths
1158525,Allpaths
1158526,Allpaths
1158527,Allpaths
1158528,Allpaths
1158529,Allpaths
1158530,Allpaths
1158531,Allpaths
1158533,Allpaths
1158534,Allpaths
1158535,Allpaths
1158536,Allpaths
1158537,Allpaths
1158538,Allpaths
1158539,Allpaths
1158540,Allpaths
1158541,Allpaths
1158542,Allpaths
1158543,Allpaths
1158544,Allpaths
1158545,Allpaths
1158546,Allpaths
1158547,Allpaths
1158548,Allpaths
1158549,Allpaths
1158550,Allpaths
1158551,Allpaths
1158552,Allpaths
1158553,Allpaths
1158554,Allpaths
1158555,Allpaths
1158598,Allpaths
1158600,Allpaths
1158601,Allpaths
1158602,Allpaths
1158603,Allpaths
1158604,Allpaths
1158606,Allpaths
1158607,Allpaths
1158608,Allpaths
1158609,Allpaths
1158610,Allpaths
1158612,Allpaths
1158614,Allpaths
1158618,Allpaths
1158619,Allpaths
1158620,Allpaths
1158621,Allpaths
1158622,Allpaths
1158623,Allpaths
1158624,Allpaths
1158625,Allpaths
1158626,Allpaths
1158627,Allpaths
1158628,Allpaths
1158629,Allpaths
115862,unknown
1158630,Allpaths
1158631,Allpaths
1158632,Allpaths
1158633,Allpaths
1158634,Allpaths
1158635,Allpaths
1158636,Allpaths
1158637,Allpaths
1158638,Allpaths
1158639,Allpaths
1158640,Allpaths
1158641,Allpaths
1158642,Allpaths
1158644,Allpaths
1158645,Allpaths
1158646,Allpaths
1158647,Allpaths
1158648,Allpaths
1158649,Allpaths
1158650,Allpaths
1158651,Allpaths
1158652,Allpaths
1158653,CLC
1158653,Allpaths
1158654,Allpaths
1158655,Allpaths
1158656,Allpaths
1158657,Allpaths
1158658,Allpaths
1158660,Allpaths
1158661,Allpaths
1158662,Allpaths
1158663,Allpaths
1158664,Allpaths
1158665,Allpaths
1158666,Allpaths
1158667,Allpaths
1158668,Allpaths
1158669,Allpaths
1158670,Allpaths
1158671,Allpaths
1158672,Allpaths
1158673,Allpaths
1158674,Allpaths
1158675,Allpaths
1158676,Allpaths
1158677,Allpaths
1158678,Allpaths
1158680,unknown
1158682,Allpaths
1158683,Allpaths
1158684,Allpaths
1158685,Allpaths
1158686,Allpaths
1158687,Allpaths
1158688,Allpaths
1158689,Allpaths
1158690,Allpaths
1158691,Allpaths
1158692,Allpaths
1158693,Allpaths
1158694,Allpaths
1158695,Allpaths
1158696,Allpaths
1158697,Allpaths
1158698,Allpaths
1158699,Allpaths
1158700,Allpaths
1158701,Allpaths
1158702,Allpaths
1158703,Allpaths
1158704,Allpaths
1158705,Allpaths
1158706,Allpaths
1158707,Allpaths
1158708,Allpaths
1158709,Allpaths
1158710,Allpaths
1158711,Allpaths
1158712,Allpaths
1158756,Allpaths
1158756,Velvet
1158757,Allpaths
1158757,Velvet
1158758,Allpaths
1158758,Velvet
1158759,Allpaths
1158759,Velvet
1158760,Allpaths
1158760,Velvet
1158761,Allpaths
1158761,Velvet
1158762,Allpaths
1158762,Velvet
1158763,Allpaths
1158763,Velvet
1158764,Allpaths
1158764,Velvet
11587,unknown
11588,unknown
1158976,Allpaths
1159019,Velvet
1159020,Velvet
1159021,Velvet
1159022,Velvet
1159023,Velvet
1159024,Velvet
1159025,Velvet
1159026,Velvet
1159027,Velvet
1159028,Velvet
1159029,Velvet
1159030,Velvet
1159031,Velvet
1159032,Velvet
1159033,Velvet
1159034,Velvet
1159035,Velvet
1159036,Velvet
1159037,Velvet
1159038,Velvet
1159039,Velvet
1159040,Velvet
1159041,Velvet
1159042,Velvet
1159043,Velvet
1159044,Velvet
1159045,Velvet
1159046,Velvet
1159047,Velvet
1159048,Velvet
1159049,Velvet
1159050,Velvet
1159051,Velvet
1159052,Velvet
1159053,Velvet
1159054,Velvet
1159055,Velvet
1159056,Velvet
1159057,Velvet
1159058,Velvet
1159059,Velvet
1159060,Velvet
1159061,Velvet
1159062,Velvet
1159064,Velvet
1159065,Velvet
1159066,Velvet
1159067,Velvet
1159068,Velvet
1159069,Velvet
1159070,Velvet
1159071,Velvet
1159072,Velvet
1159073,Velvet
1159074,Velvet
1159075,Velvet
1159076,Velvet
1159077,Velvet
1159078,Velvet
1159079,Velvet
1159080,Velvet
1159081,Newbler
1159082,Newbler
1159083,Newbler
1159084,Newbler
1159085,Newbler
1159086,Newbler
1159087,Newbler
1159088,Newbler
1159089,Newbler
1159090,Newbler
1159091,Newbler
1159092,Newbler
1159093,Newbler
1159094,Newbler
1159095,Velvet
1159096,Velvet
1159097,Velvet
1159098,Newbler
1159099,Velvet
1159100,Newbler
1159101,Newbler
1159102,Newbler
1159195,unknown
1159197,unknown
1159198,unknown
1159199,unknown
11591,unknown
1159200,unknown
1159201,unknown
1159202,unknown
1159203,unknown
1159204,unknown
1159208,Celera
11593,unknown
1159488,unknown
1159489,Celera
1159490,Celera
1159491,Celera
1159491,unknown
1159496,Celera
1159554,Celera
1159554,unknown
1159560,Celera
11595,unknown
1159613,Celera
1159613,unknown
1159614,Celera
1159617,Bowtie
115981,CLC
115981,SPAdes
1159870,Allpaths
1159870,Velvet
115987,unknown
1159899,Newbler
1159900,Newbler
1159902,unknown
1159903,unknown
1159904,unknown
1159905,unknown
1159906,unknown
1159907,unknown
1159908,unknown
115991,unknown
115992,unknown
11599,unknown
1160091,SPAdes
1160137,Allpaths
1160160,Allpaths
1160161,Allpaths
1160162,Allpaths
1160163,Allpaths
1160164,Allpaths
1160165,Allpaths
1160166,Allpaths
1160167,Allpaths
1160168,Allpaths
1160169,Allpaths
1160170,Allpaths
1160171,Allpaths
1160172,Allpaths
1160173,Allpaths
1160174,Allpaths
1160175,Allpaths
1160176,Allpaths
1160177,Allpaths
1160178,Allpaths
1160179,Allpaths
1160180,Allpaths
1160181,Allpaths
1160182,Allpaths
1160183,Allpaths
1160184,Allpaths
1160185,Allpaths
1160187,Allpaths
1160188,Allpaths
1160189,Allpaths
1160190,Allpaths
1160191,Allpaths
1160192,Allpaths
1160193,Allpaths
1160194,Allpaths
1160196,Allpaths
1160197,Allpaths
1160198,Allpaths
1160199,Allpaths
1160200,Allpaths
1160201,Allpaths
1160202,Allpaths
1160203,Allpaths
1160204,Allpaths
1160205,Allpaths
1160206,Allpaths
1160207,Allpaths
1160208,Allpaths
1160209,Allpaths
1160210,Allpaths
1160211,Allpaths
1160213,Allpaths
1160214,Allpaths
1160215,Allpaths
1160216,Allpaths
1160217,Allpaths
1160218,Allpaths
1160219,Allpaths
1160220,Allpaths
1160221,Allpaths
1160222,Allpaths
1160223,Allpaths
1160224,Allpaths
1160225,Allpaths
1160226,Allpaths
1160227,Allpaths
1160228,Allpaths
1160229,Allpaths
1160230,Allpaths
1160231,Allpaths
1160232,Allpaths
1160233,Allpaths
1160234,Allpaths
1160235,Allpaths
1160279,unknown
1160280,unknown
1160281,unknown
1160282,unknown
1160283,unknown
1160284,unknown
1160285,unknown
1160286,unknown
116056,unknown
1160702,MIRA
1160703,MIRA
1160705,Newbler
1160707,SOAPdenovo
1160710,CLC
1160711,Maq
1160711,Velvet
1160712,Maq
1160712,Velvet
1160714,Newbler
1160715,Newbler
1160716,Newbler
1160717,unknown
1160718,SOAPdenovo
1160719,Newbler
1160720,unknown
1160721,unknown
1160722,SPAdes
1160728,SPAdes
1160729,SPAdes
1160750,SPAdes
1160751,SPAdes
1160769,CLC
1160769,CLCbio
1160769,SPAdes
1160774,SPAdes
1160778,SPAdes
1160895,Celera
11608,unknown
1160968,unknown
1161099,unknown
1161101,GS
1161102,Newbler
1161132,unknown
1161202,ABySS
11612,unknown
1161392,GS
11613,unknown
1161401,Newbler
1161409,Newbler
1161412,SPAdes
1161413,Celera
1161414,Celera
1161415,Newbler
1161416,Celera
1161417,Newbler
1161421,Celera
1161422,Celera
1161424,Newbler
1161427,Newbler
116153,Sparse/proovread/Sparc
1161743,Newbler
1161744,Newbler
1161745,Celera
1161901,unknown
1161902,Newbler
1161903,unknown
1161904,Celera
1161906,unknown
1161911,unknown
1161912,Newbler
1161913,Velvet
1161914,Newbler
1161915,Newbler
1161916,Newbler
1161917,Newbler
1161918,unknown
1161919,unknown
1161927,unknown
1161930,unknown
1161931,unknown
1161935,unknown
1161939,unknown
11619,unknown
1162083,unknown
11620,unknown
1162280,unknown
1162281,Newbler
1162282,Hybrid
1162283,CLCBio
1162284,CLC
1162285,CLCBio
1162286,CLCBio
1162287,CLCBio
1162288,CLCBio
1162290,unknown
1162294,SOAPdenovo
1162295,unknown
1162296,Newbler
1162297,SOAPdenovo
1162302,Newbler
1162304,unknown
1162305,unknown
1162306,unknown
11623,unknown
1162418,unknown
1162668,unknown
1162717,CLC
11628,unknown
1163065,Velvet
11630,unknown
11631,unknown
1163301,Newbler
1163302,Newbler
1163385,Velvet
1163386,SOAPdenovo
1163389,unknown
1163391,Newbler
1163392,Velvet
1163393,Velvet
1163394,Velvet
1163395,Velvet
1163395,Allpaths
1163396,Velvet
1163397,Velvet
1163398,SOAPdenovo
1163399,unknown
1163407,CLC
1163408,CLC
1163409,CLC
1163419,Allpaths
1163482,unknown
1163537,unknown
1163617,unknown
1163670,Unknown
1163671,Unknown
11636,unknown
1163703,unknown
1163708,unknown
1163715,unknown
1163722,SOAPdenovo
1163738,unknown
1163739,unknown
1163740,unknown
1163741,unknown
1163742,unknown
1163743,unknown
1163745,unknown
1163748,unknown
1163749,SOAPdenovo
1163751,SOAPdenovo
1163752,unknown
11642,unknown
1165091,SOAPdenovo
1165092,Newbler
1165093,Newbler
1165094,unknown
1165095,unknown
1165096,Allpaths
1165134,unknown
1165702,unknown
11657,unknown
1165841,Newbler
1165852,Velvet
1165867,SOAPdenovo
1165868,Newbler
1165869,Newbler
1165892,unknown
1165907,unknown
1165940,Newbler
1165941,Newbler
1165942,unknown
1165943,Newbler
1165944,unknown
1165945,Newbler
1165946,Newbler
1165947,unknown
1165949,Newbler
1165950,unknown
1165951,Newbler
1165952,unknown
1165953,unknown
116598,MIRA
1166015,Newbler
1166016,unknown
1166017,unknown
1166018,unknown
11660,unknown
1166130,unknown
11663,unknown
11665,unknown
1166948,SOAPdenovo
1167006,unknown
1167007,Velvet
1167008,Velvet
1167009,Velvet
1167010,Velvet
11673,unknown
1167628,Newbler
1167629,CLC
1167629,unknown
1167631,MIRA
1167632,Newbler
1167634,unknown
1167635,Allpaths
1167635,Velvet
1167637,CLC
1167638,ABySS
1167640,ABySS
1167641,Velvet
1167689,Newbler
1167690,unknown
1167694,Newbler
1167696,unknown
1167697,unknown
11676,unknown
1168034,unknown
1168035,unknown
1168059,Allpaths
1168061,SOAPdenovo
1168062,Newbler
1168063,Newbler
1168064,Newbler
1168065,Newbler
1168067,Unknown
1168169,Allpaths
1168170,Allpaths
1168221,Allpaths
1168280,unknown
1168281,unknown
1168287,unknown
1168288,Newbler
1168289,Newbler
1168289,Velvet
1168290,unknown
1168478,unknown
1168479,unknown
1168547,unknown
1168548,unknown
1168549,unknown
1168563,unknown
1168588,Allpaths
1168590,Allpaths
1168591,Allpaths
1168594,unknown
1168595,unknown
1168612,unknown
1168613,unknown
1168744,unknown
1168865,unknown
1169032,unknown
1169143,Allpaths
1169143,Velvet
1169144,Allpaths
1169144,Velvet
1169145,Allpaths
1169145,Velvet
1169146,Allpaths
1169146,Velvet
1169151,Allpaths
1169151,Velvet
1169152,Unknown
1169153,Allpaths
1169153,Velvet
1169154,Allpaths
1169154,Velvet
1169155,Allpaths
1169155,Velvet
1169156,Allpaths
1169156,Velvet
1169157,Allpaths
1169157,Velvet
1169158,Allpaths
1169158,Velvet
1169159,Allpaths
1169159,Velvet
1169160,Allpaths
1169160,Velvet
1169161,Allpaths
1169161,Velvet
1169162,Allpaths
1169162,Velvet
1169163,Allpaths
1169163,Velvet
1169164,Allpaths
1169164,Velvet
1169165,Allpaths
1169165,Velvet
1169166,Allpaths
1169166,Velvet
1169167,Allpaths
1169167,Velvet
1169168,Allpaths
1169168,Velvet
1169169,Allpaths
1169169,Velvet
1169170,Allpaths
1169170,Velvet
1169171,Allpaths
1169171,Velvet
1169172,Unknown
1169173,Allpaths
1169173,Velvet
1169174,Allpaths
1169174,Velvet
1169175,Allpaths
1169175,Velvet
1169176,Allpaths
1169176,Velvet
1169177,Allpaths
1169177,Velvet
1169178,Allpaths
1169178,Velvet
1169179,Allpaths
1169179,Velvet
1169180,Allpaths
1169180,Velvet
1169181,Allpaths
1169181,Velvet
1169182,Allpaths
1169182,Velvet
1169184,Allpaths
1169184,Velvet
1169185,Allpaths
1169185,Velvet
1169186,Allpaths
1169186,Velvet
1169187,Allpaths
1169187,Velvet
1169188,Allpaths
1169188,Velvet
1169189,Allpaths
1169189,Velvet
1169190,Allpaths
1169190,Velvet
1169191,Allpaths
1169191,Velvet
1169192,Allpaths
1169192,Velvet
1169193,Allpaths
1169193,Velvet
1169194,Allpaths
1169194,Velvet
1169195,Allpaths
1169195,Velvet
1169196,Unknown
1169197,Unknown
1169198,Allpaths
1169198,Velvet
1169203,Allpaths
1169204,Allpaths
1169205,Allpaths
1169206,Allpaths
1169207,Allpaths
1169208,Allpaths
1169209,Allpaths
1169210,Allpaths
1169211,Allpaths
1169212,Allpaths
1169213,Allpaths
1169214,Allpaths
1169215,Allpaths
1169216,Allpaths
1169217,Allpaths
1169218,Allpaths
1169219,Allpaths
1169220,Allpaths
1169221,Allpaths
1169222,Allpaths
1169223,Allpaths
1169224,Allpaths
1169225,Allpaths
1169226,Allpaths
1169227,Allpaths
1169228,Allpaths
1169229,Allpaths
1169230,Allpaths
1169231,Allpaths
1169232,Allpaths
1169233,Allpaths
1169234,Allpaths
1169236,Allpaths
1169237,Allpaths
1169238,Allpaths
1169239,Allpaths
1169240,Allpaths
1169241,Allpaths
1169242,Allpaths
1169243,Allpaths
1169244,Allpaths
1169245,Allpaths
1169246,Allpaths
1169247,Allpaths
1169248,Allpaths
1169249,Allpaths
1169250,Allpaths
1169251,Allpaths
1169252,Allpaths
1169253,Allpaths
1169254,Allpaths
1169255,Allpaths
1169256,Allpaths
1169257,Allpaths
1169258,Allpaths
1169259,Allpaths
1169260,Allpaths
1169261,Allpaths
1169262,Allpaths
1169263,Allpaths
1169264,Allpaths
1169265,Allpaths
1169266,Allpaths
1169267,Allpaths
1169268,Allpaths
1169269,Allpaths
1169270,Allpaths
1169271,Allpaths
1169272,Allpaths
1169273,Allpaths
1169274,Allpaths
1169275,Allpaths
1169276,Allpaths
1169277,Allpaths
1169278,Allpaths
1169279,Allpaths
1169280,Allpaths
1169281,Allpaths
1169282,Allpaths
1169283,Allpaths
1169284,Allpaths
1169285,Allpaths
1169286,Allpaths
1169287,Allpaths
1169288,Allpaths
1169289,Allpaths
1169290,Allpaths
1169291,Allpaths
1169292,Allpaths
1169293,Allpaths
1169294,Allpaths
1169295,Allpaths
1169296,Allpaths
1169297,Allpaths
1169298,Allpaths
1169299,Allpaths
1169300,Allpaths
1169301,Allpaths
1169302,Allpaths
1169303,Allpaths
1169304,Allpaths
1169305,Allpaths
1169306,Allpaths
1169307,Allpaths
1169308,Allpaths
1169309,Allpaths
1169310,Allpaths
1169311,Allpaths
1169312,Allpaths
1169313,Allpaths
1169314,Allpaths
1169315,Allpaths
1169316,Allpaths
1169317,Allpaths
1169318,Allpaths
1169319,Allpaths
1169320,Allpaths
1169321,Allpaths
1169322,Allpaths
1169323,Allpaths
1169324,Allpaths
1169325,Allpaths
1169326,Allpaths
1169327,Allpaths
1169328,Allpaths
1169329,Allpaths
1169330,Allpaths
1169331,Allpaths
1169332,Allpaths
1169333,Allpaths
1169334,Allpaths
1169335,Allpaths
1169336,Allpaths
1169337,Allpaths
1169338,Allpaths
1169339,Allpaths
1169340,Allpaths
1169341,Allpaths
1169342,Allpaths
1169343,Allpaths
1169344,Allpaths
1169345,Allpaths
1169346,Allpaths
1169347,Allpaths
1169348,Allpaths
1169349,Allpaths
1169350,Allpaths
1169351,velvet
1169352,Allpaths
1169353,Allpaths
1169354,Allpaths
1169355,Allpaths
1169356,Allpaths
1169357,Allpaths
1169358,Allpaths
1169359,Allpaths
1169360,Allpaths
1169361,Allpaths
1169362,Allpaths
1169363,Allpaths
1169364,Allpaths
1169365,Allpaths
1169366,Allpaths
1169367,Allpaths
1169368,Allpaths
1169369,Allpaths
1169370,Allpaths
1169371,Allpaths
1169372,Allpaths
1169373,Allpaths
1169374,Allpaths
1169375,Allpaths
1169376,Allpaths
1169377,Allpaths
1169378,Allpaths
1169379,Allpaths
1169380,Allpaths
1169381,Allpaths
1169382,Allpaths
1169383,Allpaths
1169384,Allpaths
1169385,Allpaths
1169386,Allpaths
1169387,Allpaths
1169388,Allpaths
1169389,Allpaths
1169390,Allpaths
1169391,Allpaths
1169392,Allpaths
1169393,Allpaths
1169394,Allpaths
1169395,Allpaths
1169396,Allpaths
1169397,Allpaths
1169398,Allpaths
1169399,Allpaths
1169400,Allpaths
1169401,Allpaths
1169402,Allpaths
1169403,Allpaths
1169404,Allpaths
1169408,Newbler
1169409,Newbler
1169410,Newbler
1169411,Velvet
1169412,Velvet
1169413,Velvet
1169414,Genomics
1169660,Velvet
1169661,Velvet
1169663,CLC
1169664,CLC
1169664,unknown
1169665,Velvet
1169666,Velvet
1169667,Velvet
1169668,Velvet
1169669,Velvet
1169670,Velvet
1169671,Velvet
1169672,Velvet
1169673,Velvet
1169674,Velvet
1169675,Velvet
1169848,GS
1169855,SOAPdenovo
1169862,CLC
1169863,CLC
1170230,SOAPdenovo
1170234,unknown
1170318,unknown
1170422,unknown
